id,scope,category,subcategory,activity,detail,text,uom,ghg_unit,factor,source_sheet,factor_version
5_305_3139_9_1,Scope 1,Delivery vehicles,"HGV (refrigerated, all diesel)",Average refrigerated HGVs,nan,100% Laden,miles,kg CO2e,1.92728,All Factors (Flat),2026.1
5_305_3139_9_2,Scope 1,Delivery vehicles,"HGV (refrigerated, all diesel)",Average refrigerated HGVs,nan,100% Laden,miles,kg CO2e of CO2 per unit,1.9078,All Factors (Flat),2026.1
5_305_3139_9_3,Scope 1,Delivery vehicles,"HGV (refrigerated, all diesel)",Average refrigerated HGVs,nan,100% Laden,miles,kg CO2e of CH4 per unit,0.00026,All Factors (Flat),2026.1
5_305_3139_9_4,Scope 1,Delivery vehicles,"HGV (refrigerated, all diesel)",Average refrigerated HGVs,nan,100% Laden,miles,kg CO2e of N2O per unit,0.01923,All Factors (Flat),2026.1
5_305_3140_9_1,Scope 1,Delivery vehicles,"HGV (refrigerated, all diesel)",Average refrigerated HGVs,nan,Average laden,miles,kg CO2e,1.69087,All Factors (Flat),2026.1
5_305_3140_9_2,Scope 1,Delivery vehicles,"HGV (refrigerated, all diesel)",Average refrigerated HGVs,nan,Average laden,miles,kg CO2e of CO2 per unit,1.67139,All Factors (Flat),2026.1
5_305_3140_9_3,Scope 1,Delivery vehicles,"HGV (refrigerated, all diesel)",Average refrigerated HGVs,nan,Average laden,miles,kg CO2e of CH4 per unit,0.00026,All Factors (Flat),2026.1
5_305_3140_9_4,Scope 1,Delivery vehicles,"HGV (refrigerated, all diesel)",Average refrigerated HGVs,nan,Average laden,miles,kg CO2e of N2O per unit,0.01923,All Factors (Flat),2026.1
6_300_3000_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Mini,nan,Diesel,km,kWh (Net CV),0.42076,All Factors (Flat),2026.1
6_300_3001_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Mini,nan,Petrol,km,kWh (Net CV),0.56266,All Factors (Flat),2026.1
6_300_3002_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Mini,nan,Unknown,km,kWh (Net CV),0.56204,All Factors (Flat),2026.1
6_300_3003_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Mini,nan,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3004_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Mini,nan,Battery Electric Vehicle,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3000_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Mini,nan,Diesel,miles,kWh (Net CV),0.67715,All Factors (Flat),2026.1
6_300_3001_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Mini,nan,Petrol,miles,kWh (Net CV),0.90552,All Factors (Flat),2026.1
6_300_3002_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Mini,nan,Unknown,miles,kWh (Net CV),0.90451,All Factors (Flat),2026.1
6_300_3003_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Mini,nan,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3004_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Mini,nan,Battery Electric Vehicle,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3005_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Supermini,nan,Diesel,km,kWh (Net CV),0.51648,All Factors (Flat),2026.1
6_300_3006_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Supermini,nan,Petrol,km,kWh (Net CV),0.61493,All Factors (Flat),2026.1
6_300_3007_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Supermini,nan,Unknown,km,kWh (Net CV),0.60541,All Factors (Flat),2026.1
6_300_3008_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Supermini,nan,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.12985,All Factors (Flat),2026.1
6_300_3009_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Supermini,nan,Battery Electric Vehicle,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3005_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Supermini,nan,Diesel,miles,kWh (Net CV),0.8312,All Factors (Flat),2026.1
6_300_3006_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Supermini,nan,Petrol,miles,kWh (Net CV),0.98963,All Factors (Flat),2026.1
6_300_3007_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Supermini,nan,Unknown,miles,kWh (Net CV),0.97432,All Factors (Flat),2026.1
6_300_3008_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Supermini,nan,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.20897,All Factors (Flat),2026.1
6_300_3009_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Supermini,nan,Battery Electric Vehicle,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3010_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Lower medium,nan,Diesel,km,kWh (Net CV),0.55515,All Factors (Flat),2026.1
6_300_3011_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Lower medium,nan,Petrol,km,kWh (Net CV),0.69289,All Factors (Flat),2026.1
6_300_3012_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Lower medium,nan,Unknown,km,kWh (Net CV),0.63949,All Factors (Flat),2026.1
6_300_3013_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Lower medium,nan,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.30539,All Factors (Flat),2026.1
6_300_3014_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Lower medium,nan,Battery Electric Vehicle,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3010_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Lower medium,nan,Diesel,miles,kWh (Net CV),0.89343,All Factors (Flat),2026.1
6_300_3011_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Lower medium,nan,Petrol,miles,kWh (Net CV),1.11509,All Factors (Flat),2026.1
6_300_3012_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Lower medium,nan,Unknown,miles,kWh (Net CV),1.02916,All Factors (Flat),2026.1
6_300_3013_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Lower medium,nan,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.49148,All Factors (Flat),2026.1
6_300_3014_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Lower medium,nan,Battery Electric Vehicle,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3015_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Upper medium,nan,Diesel,km,kWh (Net CV),0.6194,All Factors (Flat),2026.1
6_300_3016_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Upper medium,nan,Petrol,km,kWh (Net CV),0.80054,All Factors (Flat),2026.1
6_300_3017_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Upper medium,nan,Unknown,km,kWh (Net CV),0.67063,All Factors (Flat),2026.1
6_300_3018_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Upper medium,nan,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.33074,All Factors (Flat),2026.1
6_300_3019_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Upper medium,nan,Battery Electric Vehicle,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3015_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Upper medium,nan,Diesel,miles,kWh (Net CV),0.99683,All Factors (Flat),2026.1
6_300_3016_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Upper medium,nan,Petrol,miles,kWh (Net CV),1.28835,All Factors (Flat),2026.1
6_300_3017_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Upper medium,nan,Unknown,miles,kWh (Net CV),1.07928,All Factors (Flat),2026.1
6_300_3018_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Upper medium,nan,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.53227,All Factors (Flat),2026.1
6_300_3019_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Upper medium,nan,Battery Electric Vehicle,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3020_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Executive,nan,Diesel,km,kWh (Net CV),0.64968,All Factors (Flat),2026.1
6_300_3021_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Executive,nan,Petrol,km,kWh (Net CV),0.85976,All Factors (Flat),2026.1
6_300_3022_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Executive,nan,Unknown,km,kWh (Net CV),0.7058,All Factors (Flat),2026.1
6_300_3023_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Executive,nan,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.34166,All Factors (Flat),2026.1
6_300_3024_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Executive,nan,Battery Electric Vehicle,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3020_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Executive,nan,Diesel,miles,kWh (Net CV),1.04555,All Factors (Flat),2026.1
6_300_3021_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Executive,nan,Petrol,miles,kWh (Net CV),1.38365,All Factors (Flat),2026.1
6_300_3022_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Executive,nan,Unknown,miles,kWh (Net CV),1.13588,All Factors (Flat),2026.1
6_300_3023_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Executive,nan,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.54984,All Factors (Flat),2026.1
6_300_3024_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Executive,nan,Battery Electric Vehicle,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3025_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Luxury,nan,Diesel,km,kWh (Net CV),0.77849,All Factors (Flat),2026.1
6_300_3026_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Luxury,nan,Petrol,km,kWh (Net CV),1.31613,All Factors (Flat),2026.1
6_300_3027_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Luxury,nan,Unknown,km,kWh (Net CV),1.01172,All Factors (Flat),2026.1
6_300_3028_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Luxury,nan,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.47097,All Factors (Flat),2026.1
6_300_3029_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Luxury,nan,Battery Electric Vehicle,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3025_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Luxury,nan,Diesel,miles,kWh (Net CV),1.25286,All Factors (Flat),2026.1
6_300_3026_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Luxury,nan,Petrol,miles,kWh (Net CV),2.11811,All Factors (Flat),2026.1
6_300_3027_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Luxury,nan,Unknown,miles,kWh (Net CV),1.62821,All Factors (Flat),2026.1
6_300_3028_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Luxury,nan,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.75796,All Factors (Flat),2026.1
6_300_3029_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Luxury,nan,Battery Electric Vehicle,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3030_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Sports,nan,Diesel,km,kWh (Net CV),0.66903,All Factors (Flat),2026.1
6_300_3031_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Sports,nan,Petrol,km,kWh (Net CV),1.00689,All Factors (Flat),2026.1
6_300_3032_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Sports,nan,Unknown,km,kWh (Net CV),0.95003,All Factors (Flat),2026.1
6_300_3033_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Sports,nan,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.67148,All Factors (Flat),2026.1
6_300_3034_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Sports,nan,Battery Electric Vehicle,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3030_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Sports,nan,Diesel,miles,kWh (Net CV),1.07671,All Factors (Flat),2026.1
6_300_3031_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Sports,nan,Petrol,miles,kWh (Net CV),1.62043,All Factors (Flat),2026.1
6_300_3032_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Sports,nan,Unknown,miles,kWh (Net CV),1.52893,All Factors (Flat),2026.1
6_300_3033_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Sports,nan,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),1.08064,All Factors (Flat),2026.1
6_300_3034_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Sports,nan,Battery Electric Vehicle,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3035_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Dual purpose 4X4,nan,Diesel,km,kWh (Net CV),0.76253,All Factors (Flat),2026.1
6_300_3036_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Dual purpose 4X4,nan,Petrol,km,kWh (Net CV),0.82757,All Factors (Flat),2026.1
6_300_3037_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Dual purpose 4X4,nan,Unknown,km,kWh (Net CV),0.7879,All Factors (Flat),2026.1
6_300_3038_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Dual purpose 4X4,nan,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.43063,All Factors (Flat),2026.1
6_300_3039_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Dual purpose 4X4,nan,Battery Electric Vehicle,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3035_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Dual purpose 4X4,nan,Diesel,miles,kWh (Net CV),1.22718,All Factors (Flat),2026.1
6_300_3036_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Dual purpose 4X4,nan,Petrol,miles,kWh (Net CV),1.33184,All Factors (Flat),2026.1
6_300_3037_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Dual purpose 4X4,nan,Unknown,miles,kWh (Net CV),1.26801,All Factors (Flat),2026.1
6_300_3038_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Dual purpose 4X4,nan,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.69303,All Factors (Flat),2026.1
6_300_3039_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),Dual purpose 4X4,nan,Battery Electric Vehicle,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3040_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),MPV,nan,Diesel,km,kWh (Net CV),0.69214,All Factors (Flat),2026.1
6_300_3041_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),MPV,nan,Petrol,km,kWh (Net CV),0.76895,All Factors (Flat),2026.1
6_300_3042_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),MPV,nan,Unknown,km,kWh (Net CV),0.71397,All Factors (Flat),2026.1
6_300_3043_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),MPV,nan,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.36728,All Factors (Flat),2026.1
6_300_3044_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),MPV,nan,Battery Electric Vehicle,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_300_3040_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),MPV,nan,Diesel,miles,kWh (Net CV),1.11388,All Factors (Flat),2026.1
6_300_3041_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),MPV,nan,Petrol,miles,kWh (Net CV),1.2375,All Factors (Flat),2026.1
6_300_3042_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),MPV,nan,Unknown,miles,kWh (Net CV),1.14902,All Factors (Flat),2026.1
6_300_3043_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),MPV,nan,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.59108,All Factors (Flat),2026.1
6_300_3044_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by market segment),MPV,nan,Battery Electric Vehicle,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_301_3045_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,Diesel,km,kWh (Net CV),0.55011,All Factors (Flat),2026.1
6_301_3046_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,Petrol,km,kWh (Net CV),0.61666,All Factors (Flat),2026.1
6_301_3047_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,Hybrid,km,kWh (Net CV),0.47626,All Factors (Flat),2026.1
6_301_3048_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,CNG,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_301_3049_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,LPG,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_301_3050_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,Unknown,km,kWh (Net CV),0.59882,All Factors (Flat),2026.1
6_301_3051_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.12985,All Factors (Flat),2026.1
6_301_3052_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,Battery Electric Vehicle,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_301_3045_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,Diesel,miles,kWh (Net CV),0.88532,All Factors (Flat),2026.1
6_301_3046_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,Petrol,miles,kWh (Net CV),0.99243,All Factors (Flat),2026.1
6_301_3047_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,Hybrid,miles,kWh (Net CV),0.76647,All Factors (Flat),2026.1
6_301_3048_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,CNG,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_301_3049_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,LPG,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_301_3050_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,Unknown,miles,kWh (Net CV),0.96371,All Factors (Flat),2026.1
6_301_3051_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.20897,All Factors (Flat),2026.1
6_301_3052_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Small car,nan,Battery Electric Vehicle,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_301_3053_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,Diesel,km,kWh (Net CV),0.66209,All Factors (Flat),2026.1
6_301_3054_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,Petrol,km,kWh (Net CV),0.75376,All Factors (Flat),2026.1
6_301_3055_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,Hybrid,km,kWh (Net CV),0.47578,All Factors (Flat),2026.1
6_301_3056_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,CNG,km,kWh (Net CV),0.75376,All Factors (Flat),2026.1
6_301_3057_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,LPG,km,kWh (Net CV),0.75376,All Factors (Flat),2026.1
6_301_3058_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,Unknown,km,kWh (Net CV),0.70813,All Factors (Flat),2026.1
6_301_3059_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.31716,All Factors (Flat),2026.1
6_301_3060_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,Battery Electric Vehicle,km,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_301_3053_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,Diesel,miles,kWh (Net CV),1.06552,All Factors (Flat),2026.1
6_301_3054_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,Petrol,miles,kWh (Net CV),1.21305,All Factors (Flat),2026.1
6_301_3055_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,Hybrid,miles,kWh (Net CV),0.7657,All Factors (Flat),2026.1
6_301_3056_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,CNG,miles,kWh (Net CV),1.21305,All Factors (Flat),2026.1
6_301_3057_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,LPG,miles,kWh (Net CV),1.21305,All Factors (Flat),2026.1
6_301_3058_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,Unknown,miles,kWh (Net CV),1.13963,All Factors (Flat),2026.1
6_301_3059_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.51042,All Factors (Flat),2026.1
6_301_3060_9_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Medium car,nan,Battery Electric Vehicle,miles,kWh (Net CV),0.0,All Factors (Flat),2026.1
6_301_3061_4_5,Scope 1,SECR kWh pass & delivery vehs,Cars (by size),Large car,nan,Diesel,km,kWh (Net CV),0.80567,All Factors (Flat),2026.1
